"id","question_text","opt1","opt2","opt3","opt4","reason1","reason2","reason3","reason4","concept","prereqs","a_vector","d_param","correct_option","status","review_notes","content_validated","misconception_validated","concept_id","prereq_ids","skill_vector","question_type","difficulty_tier","estimated_time_sec","item_exposure_limit","version","z1","z2","z3","z4"
"NCERT_Shielding_01","What is the shielding effect in multi-electron atoms?","The phenomenon where inner electrons are completely screened from the nucleus.","The tendency of electrons to occupy higher energy levels.","The attraction of the nucleus for outer electrons.","The repulsion between outer electrons and inner electrons that reduces the effective nuclear charge.","Incorrect. Shielding is partial, not complete.","Incorrect. This describes electron excitation, not shielding.","Incorrect. That describes nuclear attraction, not shielding.","Correct. Shielding is the reduction in nuclear attraction experienced by an outer electron due to repulsion from inner electrons.","Shielding Effect","None (Foundation Concept)","[0.0, 1.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","-1.2","4","reviewed","","True","True","Shielding Effect","None (Foundation Concept)","[0, 1, 0]","conceptual","easy","90","150","1.0","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
"NCERT_Shielding_02","Which of the following orbitals provides the best shielding effect for the valence electrons?","2p","3d","1s","2s","Incorrect. 2p orbitals have less penetration than 2s, so they shield less effectively.","Incorrect. 3d orbitals are higher in energy and shield less effectively for valence electrons.","Correct. 1s orbitals are closest to the nucleus and most effective at shielding.","Incorrect. 2s penetrates more than 2p but less than 1s.","Shielding Effect","None (Foundation Concept)","[0.0, 1.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","-1.1","3","reviewed","","True","True","Shielding Effect","None (Foundation Concept)","[0, 1, 0]","conceptual","easy","50","150","1.0","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
"NCERT_Shielding_03","The shielding effect of an electron in a particular orbital depends mainly on its:","Principal quantum number (n)","Spin quantum number (m_s)","Magnetic quantum number (m_l)","Azimuthal quantum number (l)","Incorrect. While n influences distance, the shape (l) is more critical for penetration.","Incorrect. Spin does not affect shielding.","Incorrect. m_l does not affect shielding.","Correct. The azimuthal quantum number determines orbital shape and penetration ability; lower l orbitals penetrate better and thus shield more effectively.","Shielding Effect","None (Foundation Concept)","[0.0, 1.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","-1.0","4","reviewed","","True","True","Shielding Effect","None (Foundation Concept)","[0, 1, 0]","conceptual","easy","65","150","1.0","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
"NCERT_Shielding_04","Which of the following statements about shielding is correct?","Electrons in the same shell provide perfect shielding for each other.","Shielding is independent of the orbital shape.","Electrons in the same shell provide more shielding than electrons in inner shells.","Electrons in inner shells shield outer electrons more effectively than electrons in the same shell.","Incorrect. Same-shell electrons provide poor shielding because they are at similar distances.","Incorrect. Orbital shape strongly affects penetration and shielding ability.","Incorrect. Inner shells are far more effective at shielding than same-shell electrons.","Correct. Inner-shell electrons are closer to the nucleus and are more effective at reducing the nuclear charge felt by outer electrons.","Shielding Effect","None (Foundation Concept)","[0.0, 1.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","-1.0","4","reviewed","","True","True","Shielding Effect","None (Foundation Concept)","[0, 1, 0]","conceptual","easy","95","150","1.0","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
"NCERT_Shielding_05","Why does the shielding power of an electron decrease in the order s > p > d > f?","Because the principal quantum number decreases along the series.","Because the number of nodes in the radial wavefunction increases.","Because the average distance from the nucleus increases, reducing the electron's ability to shield.","Because the nuclear charge increases along the series.","Incorrect. All of s, p, d, f being compared here share the same principal quantum number n; the difference in shielding comes from the azimuthal quantum number l, not from n.","Incorrect. The number of nodes is related but the primary reason is penetration.","Correct. s orbitals have the highest probability near the nucleus, thus they can shield inner nuclear charge better. p, d, f orbitals have less density near the nucleus, so they shield less effectively.","Incorrect. All the given orbitals (s, p, d, f) here belong to the same principal quantum number n; the shielding difference comes from angular momentum (l), not n.","Shielding Effect","None (Foundation Concept)","[0.0, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","-0.9","3","reviewed","","True","True","Shielding Effect","None (Foundation Concept)","[0, 1, 0]","conceptual","core","120","100","1.0","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
"NCERT_Shielding_06","The shielding constant (σ) for a 2p electron in oxygen is approximately: (Slater's rule: other 2p electrons contribute 0.35 each; 2s and 1s contribute 0.85 and 1.00 respectively)","4.75","3.15","4.10","5.00","Correct. O configuration: 1s2 2s2 2p4. For a chosen 2p electron: other 2p electrons contribute 3 x 0.35 = 1.05; the two 2s electrons contribute 2 x 0.85 = 1.70; the two 1s electrons contribute 2 x 1.00 = 2.00. Total sigma = 1.05 + 1.70 + 2.00 = 4.75.","Incorrect. This value is too low for the sum of all three shielding contributions.","Incorrect. This value undercounts the shielding contribution using the given constants.","Incorrect. This value overstates the total; the correct sum using the given constants is 4.75, not 5.00.","Shielding Effect","None (Foundation Concept)","[0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","-0.8","1","reviewed","","True","True","Shielding Effect","None (Foundation Concept)","[0, 1, 0]","conceptual","core","80","100","1.0","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
"NCERT_Shielding_07","The shielding effect is responsible for which of the following periodic trends?","Decrease in atomic radius across a period.","Increase in ionization energy across a period.","Increase in atomic radius down a group.","Decrease in electronegativity across a period.","Incorrect. Decrease in atomic radius is due to increasing Z_eff, which is a consequence of poor shielding.","Incorrect. Increase in IE is due to increasing Z_eff, again due to poor shielding.","Correct. Down a group, the addition of inner shells increases shielding, reducing Z_eff and increasing atomic radius.","Incorrect. Electronegativity increases across a period due to increasing Z_eff.","Shielding Effect","None (Foundation Concept)","[0.0, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","-1.0","3","reviewed","","True","True","Shielding Effect","None (Foundation Concept)","[0, 1, 0]","conceptual","easy","75","150","1.0","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
"NCERT_Shielding_08","Which of the following pairs of elements shows the greatest difference in shielding effect for their valence electrons?","Be and Mg","Na and K","Li and Na","C and Si","Incorrect. Be (2s²) and Mg (3s²): Mg has one more shell, but the shielding increase is less than in alkali metals because the charge also changes.","Correct. Na (3s¹) and K (4s¹): K has an entire extra shell (n=3) that provides significant additional shielding.","Incorrect. Li (2s¹) and Na (3s¹): Na has one more shell than Li, but the difference is less than between Na and K.","Incorrect. C (2s²2p²) and Si (3s²3p²): Si has one more shell, similar difference to Be-Mg.","Shielding Effect","None (Foundation Concept)","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","-0.7","2","reviewed","","True","True","Shielding Effect","None (Foundation Concept)","[0, 1, 0]","conceptual","core","75","100","1.0","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
"NCERT_Shielding_09","Consider the following statements about shielding: (I) Shielding is more effective when the inner electrons are in orbitals with lower l values. (II) Shielding increases down a group. Which of the following is correct?","Both I and II are true","Only I is true","Only II is true","Both I and II are false","Correct. (I) Lower l orbitals penetrate better and shield more effectively. (II) Down a group, more inner shells increase shielding.","Incorrect.","Incorrect.","Incorrect. Both statements are true.","Shielding Effect","None (Foundation Concept)","[0.0, 1.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","-1.0","1","reviewed","","True","True","Shielding Effect","None (Foundation Concept)","[0, 1, 0]","conceptual","easy","95","150","1.0","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
"NCERT_Shielding_10","Which of the following correctly describes the order of shielding power?","s > p > d > f","f > d > p > s","d > p > s > f","p > s > d > f","Correct. s orbitals have highest penetration and best shielding; f have poorest.","Incorrect. This is the reverse order.","Incorrect. d orbitals shield less than p.","Incorrect. p orbitals shield less than s.","Shielding Effect","None (Foundation Concept)","[0.0, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","-1.2","1","reviewed","","True","True","Shielding Effect","None (Foundation Concept)","[0, 1, 0]","conceptual","easy","75","150","1.0","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
"NCERT_OrbitalPen_01","What is orbital penetration in the context of atomic structure?","The ability of an electron to avoid the nucleus.","The tendency of an electron to move to a higher energy orbital.","The process of an electron being captured by the nucleus.","The probability of an electron being found near the nucleus, reducing its shielding.","Incorrect. Penetration is about closeness to nucleus.","Incorrect. This describes excitation, not penetration.","Incorrect. This is not penetration.","Correct. Penetration refers to the electron's probability density close to the nucleus, which increases its effective nuclear charge.","Orbital Penetration","None (Foundation Concept)","[0.0, 0.0, 1.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","-1.2","4","reviewed","","True","True","Orbital Penetration","None (Foundation Concept)","[0, 0, 1]","conceptual","easy","95","150","1.0","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
"NCERT_OrbitalPen_02","Which orbital has the highest penetration power?","4s","3s","3d","3p","Incorrect. Although 4s is lower in energy than 3d for some atoms, within the same n, s always has highest penetration; here 3s has higher penetration than 4s because 4s is further from nucleus.","Correct. For a given n, s orbitals have the highest penetration.","Incorrect. 3d penetrates less than 3p.","Incorrect. 3p penetrates less than 3s.","Orbital Penetration","None (Foundation Concept)","[0.0, 0.0, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","-1.0","2","reviewed","","True","True","Orbital Penetration","None (Foundation Concept)","[0, 0, 1]","conceptual","easy","40","150","1.0","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
"NCERT_OrbitalPen_03","The order of penetration of orbitals is:","s = p = d = f","s > p > d > f","p > s > d > f","f > d > p > s","Incorrect. They differ due to radial nodes and shape.","Correct. Penetration decreases as azimuthal quantum number increases.","Incorrect. p penetrates less than s.","Incorrect. This is the reverse order.","Orbital Penetration","None (Foundation Concept)","[0.0, 0.0, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","-1.2","2","reviewed","","True","True","Orbital Penetration","None (Foundation Concept)","[0, 0, 1]","conceptual","easy","70","150","1.0","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
"NCERT_OrbitalPen_04","The energy ordering of orbitals in multi-electron atoms (e.g., 4s lower than 3d) is primarily due to:","Relativistic effects","Nuclear charge","Electron-electron repulsion and penetration effects","Magnetic interactions","Incorrect. Relativistic effects become significant only for very heavy atoms.","Incorrect. Nuclear charge alone would give 3d lower energy.","Correct. Penetration allows 4s electrons to be closer to the nucleus on average, lowering its energy compared to 3d, despite having higher n.","Incorrect. Magnetic interactions are not the primary cause.","Orbital Penetration","None (Foundation Concept)","[0.0, 0.0, 1.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","-0.8","3","reviewed","","True","True","Orbital Penetration","None (Foundation Concept)","[0, 0, 1]","conceptual","core","70","100","1.0","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
"NCERT_OrbitalPen_05","Which of the following statements about orbital penetration is correct?","A 2s electron has a higher probability of being near the nucleus than a 2p electron.","Penetration is independent of the principal quantum number.","Penetration increases with increasing azimuthal quantum number.","A 3d electron has a higher probability of being near the nucleus than a 3p electron.","Correct. The 2s orbital has a radial node at the nucleus and a small inner lobe, giving it higher probability near the nucleus compared to 2p.","Incorrect. Penetration also depends on n; higher n orbitals have more nodes and can penetrate deeper, but within same n, l is the main factor.","Incorrect. Penetration decreases with increasing l.","Incorrect. For the same n, p penetrates more than d.","Orbital Penetration","None (Foundation Concept)","[0.0, 0.0, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","-1.0","1","reviewed","","True","True","Orbital Penetration","None (Foundation Concept)","[0, 0, 1]","conceptual","easy","100","150","1.0","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
"NCERT_OrbitalPen_06","Penetration affects the effective nuclear charge (Z_eff) by:","Decreasing Z_eff for orbitals that penetrate better.","Having no effect on Z_eff.","Increasing Z_eff for orbitals that penetrate better.","Only affecting p and d orbitals.","Incorrect. Better penetration leads to higher, not lower, Z_eff.","Incorrect. Penetration directly influences Z_eff.","Correct. A penetrating orbital experiences a higher Z_eff because it spends more time close to the nucleus.","Incorrect. It affects all orbitals, but s orbitals most.","Orbital Penetration","None (Foundation Concept)","[0.0, 0.0, 1.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","-1.0","3","reviewed","","True","True","Orbital Penetration","None (Foundation Concept)","[0, 0, 1]","conceptual","easy","70","150","1.0","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
"NCERT_OrbitalPen_07","Which of the following explains why the 4s orbital is filled before the 3d orbital in the ground state electron configurations of potassium and calcium?","The 3d orbital has a higher azimuthal quantum number.","The 4s orbital has a higher energy than 3d.","The 4s orbital has higher penetration and thus lower energy than 3d.","The 4s orbital has a lower principal quantum number.","Incorrect. While l is higher for 3d (l=2 vs l=0 for 4s), the main reason is penetration.","Incorrect. 4s is lower in energy for K and Ca.","Correct. Due to penetration, the 4s orbital experiences a higher Z_eff and has lower energy than 3d for these atoms.","Incorrect. 4s has a higher n than 3d.","Orbital Penetration","None (Foundation Concept)","[0.0, 0.0, 1.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","-0.9","3","reviewed","","True","True","Orbital Penetration","None (Foundation Concept)","[0, 0, 1]","conceptual","core","125","100","1.0","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
